tempC,rh,itLoadKW,electricityPrice,waterPrice,carbonFactor,air_feasible,air_energyKWh,air_costUSD,air_carbonKg,air_waterL,air_pue,air_violations,evap_feasible,evap_energyKWh,evap_costUSD,evap_carbonKg,evap_waterL,evap_pue,evap_violations,chill_feasible,chill_energyKWh,chill_costUSD,chill_carbonKg,chill_waterL,chill_pue,chill_violations,bestTechnique
23.6721,60.4482,951.8012,0.0642,2.0217,0.2940,true,1246847.1370,442926.8572,2028063.4706,0.0000,1.2206,0,true,231182.2245,394343.6051,1831950.1363,8223462.5903,1.0409,0,true,736194.9766,437329.7657,1896488.6577,11445399.3022,1.1303,0,Evaporative
23.8742,48.2594,1987.7856,0.2216,0.7024,0.2204,true,2648335.4649,3201529.9086,3184349.4726,0.0000,1.2244,0,true,482758.7964,2733828.7954,2867494.1513,17236071.1971,1.0409,0,true,1504868.3040,2978942.8898,2946260.0550,23898061.7438,1.1275,0,Evaporative
34.5405,81.2344,386.0309,0.0938,1.4226,0.5069,true,868360.0418,296399.9328,1602016.4139,0.0000,1.3789,0,true,93752.7027,230518.9842,1280991.4984,4758682.2157,1.0409,7,true,316164.7327,257127.2805,1354065.9020,4641060.5414,1.1379,0,ChilledWater
18.1311,72.8791,1257.2190,0.0913,2.0620,0.6154,true,808923.0648,755022.3962,5090878.4798,0.0000,1.1084,0,true,305314.0719,727011.5643,5064186.7516,8707168.3454,1.0409,11,true,962587.7404,805968.3902,5224262.1065,15113197.1476,1.1290,0,AirEconomizer
40.9943,40.9794,661.2188,0.1843,1.7748,0.6390,true,1487026.8115,997436.6744,3458245.1142,0.0000,1.3789,0,true,160565.7260,769622.9956,2765266.0153,9389425.3985,1.0409,17,true,520261.4906,844983.8035,2880764.2941,7947603.6744,1.1326,0,ChilledWater
18.3141,54.3972,1012.2583,0.1397,2.0609,0.2816,true,398380.1614,895463.1997,1804905.7461,0.0000,1.0663,0,true,245864.1174,888634.4399,1866340.6271,7025974.5950,1.0409,11,true,781055.7947,982825.0602,1930431.0931,12172158.7826,1.1299,0,AirEconomizer
24.5898,55.7487,514.1810,0.0959,0.8150,0.2465,true,752645.9513,364998.4970,938393.3279,0.0000,1.2465,0,true,124897.4912,308540.2298,830059.1196,4585419.5979,1.0409,0,true,411412.7216,343365.2194,869817.9384,6183830.6664,1.1347,0,Evaporative
39.0574,78.3131,933.2323,0.1028,2.0522,0.7485,true,2099331.9692,785660.2996,5718469.3089,0.0000,1.3789,0,true,364971.1691,633951.0780,4676082.9950,12981433.9370,1.0659,13,true,722282.5641,673565.9067,4734988.0431,11220146.3638,1.1304,0,ChilledWater
19.5276,67.2299,263.5490,0.1424,0.4649,0.5085,true,138308.6489,242671.1826,866535.2047,0.0000,1.0883,0,true,64027.5421,232993.1346,877860.2975,1936891.5231,1.0409,9,true,225420.8165,265533.2122,942908.0046,3170541.3589,1.1440,0,AirEconomizer
22.0683,65.9098,719.9332,0.1468,1.3407,0.5865,true,648764.5298,722608.1701,2887796.9598,0.0000,1.1517,0,true,174865.8194,660926.0180,2764485.7908,5865055.6670,1.0409,5,true,564094.8737,731045.8919,2875130.5145,8657362.9330,1.1319,0,Evaporative
15.1869,79.9819,874.0855,0.2373,1.9462,0.2050,true,857073.0265,1435175.1604,1239908.8693,0.0000,1.1651,0,true,212300.8684,1292409.1923,1173334.3662,5267741.7627,1.0409,17,true,678476.1003,1428214.4334,1216222.5457,10510387.1052,1.1307,0,ChilledWater
26.9320,81.4695,489.1309,0.0885,1.0122,0.6835,true,1058329.0892,350812.5838,2708677.8749,0.0000,1.3643,0,true,118807.5747,272479.5687,2188960.7476,4775878.4037,1.0409,0,true,392782.1803,303434.8349,2296897.2963,5882076.7301,1.1352,0,Evaporative
24.3366,88.1828,792.2594,0.1849,0.7866,0.6097,true,1648977.6976,1174401.3783,3873305.9891,0.0000,1.3506,0,true,192404.6410,910690.7457,3162023.8335,7087582.5940,1.0409,0,true,617601.1367,1002876.5691,3282890.3731,9524374.2429,1.1313,0,Evaporative
38.4461,82.5306,730.2452,0.1829,0.7561,0.2968,true,1642886.3062,1093417.5014,1774467.6574,0.0000,1.3789,0,true,333917.7716,861619.2624,1465345.0384,10026880.5827,1.0770,13,true,571699.1201,915695.9729,1475275.4663,8780614.5408,1.1318,0,ChilledWater
22.8180,34.6020,1485.5217,0.2338,0.7790,0.5547,true,1534727.5722,2420534.4618,5743274.6487,0.0000,1.1740,0,true,360768.4060,2155699.7338,5393751.5096,12341766.2070,1.0409,3,true,1132067.9923,2355057.8326,5554905.7035,17858732.9624,1.1284,0,Evaporative
30.7484,78.0154,883.7475,0.0835,0.6817,0.4218,true,1967389.2508,602413.8432,3043303.5339,0.0000,1.3750,0,true,214632.6302,462689.0411,2440414.2292,9731482.4851,1.0409,0,true,685553.4412,507887.6512,2529181.3649,10625138.6021,1.1307,0,Evaporative
19.8855,29.7475,824.1677,0.0854,1.0097,0.6771,true,471919.9498,458366.1617,3632256.5600,0.0000,1.0965,0,true,200142.3253,441289.0114,3652511.7394,6087173.8038,1.0409,9,true,641207.5804,488223.6551,3789593.8797,9906879.2326,1.1311,0,AirEconomizer
24.5471,25.0651,1922.6791,0.1719,1.2049,0.4605,true,2805697.2123,2444173.8424,6548297.2664,0.0000,1.2458,0,true,466954.5162,2062663.9159,5795529.2633,16973227.1522,1.0409,0,true,1456597.4970,2250995.7658,5956125.6024,23116051.5427,1.1276,0,Evaporative
24.5901,23.4273,1919.8651,0.1930,1.5219,0.3756,true,2809415.9629,2742495.0049,5336649.2260,0.0000,1.2465,0,true,466269.3226,2316030.9055,4720560.3072,16967421.1683,1.0409,0,true,1454498.3752,2528264.2865,4851419.3342,23082051.0992,1.1276,0,Evaporative
37.6203,55.4879,1402.2471,0.2001,0.6706,0.4512,true,3154564.3644,2297105.0368,5180125.1815,0.0000,1.3789,0,true,340569.3077,1746460.5568,4142083.7770,18493771.6095,1.0409,11,true,1070422.2661,1904019.6615,4268194.6467,16859969.9338,1.1286,0,ChilledWater
